mapping,topology_scenario,arrival_scenario,initial_state,scrub_period,representation,trials,e_cap_count,f_a,ci_method,confidence_level,ci_low,ci_high,ci_half_width,precision_limit,precision_satisfied,paired_disagreement_rate_vs_l1,l2_input_fingerprint,signed_error_vs_l1,absolute_error_vs_l1,relative_error_vs_l1
W-round-robin-interleaving,separated-three-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L3-U,8000,7799,0.974875,wilson_score,0.95,0.9712108406714257,0.9780833250227943,0.0034362421756842787,0.011,True,,,0.02200000000000002,0.02200000000000002,0.02308802308802311
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L3-U,8000,4010,0.50125,wilson_score,0.95,0.49029553213711374,0.5122032679831657,0.010953867923025995,0.011,True,,,-0.44575,0.44575,-0.47069693769799364
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L3-U,8000,5631,0.703875,wilson_score,0.95,0.693774733152348,0.7137795664652546,0.010002416656453295,0.011,True,,,-0.24312499999999992,0.24312499999999992,-0.2567317845828933
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L3-U,8000,6946,0.86825,wilson_score,0.95,0.8606615194441523,0.8754849959902178,0.007411738273032764,0.011,True,,,-0.07874999999999999,0.07874999999999999,-0.08315733896515311
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L3-U,8000,7378,0.92225,wilson_score,0.95,0.9161774177355517,0.9279172628948971,0.005869922579672671,0.011,True,,,-0.02474999999999994,0.02474999999999994,-0.026135163674762343
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L3-U,8000,4308,0.5385,wilson_score,0.95,0.5275601252018901,0.5494029185027215,0.010921396650415693,0.011,True,,,-0.4085,0.4085,-0.4313621964097149
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L3-U,8000,5979,0.747375,wilson_score,0.95,0.7377362033580024,0.7567763404453305,0.00952006854366405,0.011,True,,,-0.19962499999999994,0.19962499999999994,-0.21079725448785633
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L3-U,8000,7231,0.903875,wilson_score,0.95,0.8972206496626096,0.910141669199729,0.006460509768559719,0.011,True,,,-0.04312499999999997,0.04312499999999997,-0.04553854276663144
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L0,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L1,8000,7576,0.947,wilson_score,0.95,0.9418726932452204,0.9516982297667644,0.004912768260772027,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,6850,0.85625,wilson_score,0.95,0.8483910679173562,0.8637669663623296,0.007687949222486723,0.011,True,0.09075,aeb92f41f2c39c6bbfc0a29a8f40c8fa983bae048521e97dea10d5d99f50947d,-0.09075,0.09075,-0.09582893347412882
W-round-robin-interleaving,separated-three-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L3-U,8000,7837,0.979625,wilson_score,0.95,0.9762911338248312,0.9824984723264512,0.0031036692508099595,0.011,True,,,0.032625000000000015,0.032625000000000015,0.034450897571277735
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,L0,8000,455,0.056875,wilson_score,0.95,0.05200929665554957,0.062166060705332205,0.0050783820248913175,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,L1,8000,455,0.056875,wilson_score,0.95,0.05200929665554957,0.062166060705332205,0.0050783820248913175,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,L2-independent_word_marginals,8000,419,0.052375,wilson_score,0.95,0.04770444593257342,0.05747523099530179,0.004885392531364184,0.011,True,0.09075,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.004500000000000004,0.004500000000000004,-0.07912087912087919
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,0.5,L3-U,8000,446,0.05575,wilson_score,0.95,0.05093220883879404,0.06099422841383609,0.005031009787521024,0.011,True,,,-0.001125000000000001,0.001125000000000001,-0.019780219780219797
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,1.0,L0,8000,821,0.102625,wilson_score,0.95,0.09616465809537693,0.1094667836677382,0.006651062786180634,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,1.0,L1,8000,821,0.102625,wilson_score,0.95,0.09616465809537693,0.1094667836677382,0.006651062786180634,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,1.0,L2-independent_word_marginals,8000,802,0.10025,wilson_score,0.95,0.0938594265010753,0.10702429503350859,0.006582434266216644,0.011,True,0.144125,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.0023749999999999882,0.0023749999999999882,-0.02314250913520086
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,1.0,L3-U,8000,846,0.10575,wilson_score,0.95,0.09919953373874962,0.1126789083250645,0.006739687293157437,0.011,True,,,0.0031250000000000028,0.0031250000000000028,0.030450669914738153
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,2.0,L0,8000,1539,0.192375,wilson_score,0.95,0.18388607084285624,0.20115921955633415,0.008636574356738952,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,2.0,L1,8000,1539,0.192375,wilson_score,0.95,0.18388607084285624,0.20115921955633415,0.008636574356738952,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,2.0,L2-independent_word_marginals,8000,1426,0.17825,wilson_score,0.95,0.17001838077714132,0.1867904682628896,0.008386043742874133,0.011,True,0.227625,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.014124999999999999,0.014124999999999999,-0.07342430149447693
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,2.0,L3-U,8000,1582,0.19775,wilson_score,0.95,0.18916792495930962,0.20662220595708308,0.008727140498886732,0.011,True,,,0.005375000000000019,0.005375000000000019,0.027940220922677162
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,4.0,L0,8000,2640,0.33,wilson_score,0.95,0.3197799405117347,0.34038324313023965,0.01030165130925248,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,4.0,L1,8000,2640,0.33,wilson_score,0.95,0.3197799405117347,0.34038324313023965,0.01030165130925248,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,4.0,L2-independent_word_marginals,8000,2231,0.278875,wilson_score,0.95,0.2691560909150022,0.2888061678075365,0.009825038446267143,0.011,True,0.286125,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.05112500000000003,0.05112500000000003,-0.15492424242424252
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,clean,4.0,L3-U,8000,2644,0.3305,wilson_score,0.95,0.3202757488821943,0.34088695480789194,0.010305602962848825,0.011,True,,,0.0005000000000000004,0.0005000000000000004,0.0015151515151515165
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L0,8000,1052,0.1315,wilson_score,0.95,0.12427108712446831,0.1390826374171056,0.007405775146318648,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L1,8000,1052,0.1315,wilson_score,0.95,0.12427108712446831,0.1390826374171056,0.007405775146318648,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,965,0.120625,wilson_score,0.95,0.11366958479008188,0.1279445787050595,0.007137496957488804,0.011,True,0.175625,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.01087500000000001,0.01087500000000001,-0.08269961977186319
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,0.5,L3-U,8000,1000,0.125,wilson_score,0.95,0.11793242159110029,0.1324275423250197,0.007247560366959699,0.011,True,,,-0.006500000000000006,0.006500000000000006,-0.04942965779467685
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L0,8000,1890,0.23625,wilson_score,0.95,0.2270697837108649,0.24568339091013947,0.009306803599637287,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L1,8000,1890,0.23625,wilson_score,0.95,0.2270697837108649,0.24568339091013947,0.009306803599637287,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,1726,0.21575,wilson_score,0.95,0.20687380176055492,0.224899050887864,0.009012624563654537,0.011,True,0.27725,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.02049999999999999,0.02049999999999999,-0.08677248677248674
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,1.0,L3-U,8000,1863,0.232875,wilson_score,0.95,0.223742695571003,0.24226371872524646,0.009260511577121738,0.011,True,,,-0.003374999999999989,0.003374999999999989,-0.01428571428571424
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L0,8000,3254,0.40675,wilson_score,0.95,0.3960329469548061,0.4175565640723356,0.01076180855876474,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L1,8000,3254,0.40675,wilson_score,0.95,0.3960329469548061,0.4175565640723356,0.01076180855876474,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,2920,0.365,wilson_score,0.95,0.35451751674373916,0.37561207026606397,0.010547276761162405,0.011,True,0.353,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.04175000000000001,0.04175000000000001,-0.10264290104486788
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,2.0,L3-U,8000,3211,0.401375,wilson_score,0.95,0.39068353768983405,0.4121611328201054,0.010738797565135683,0.011,True,,,-0.005375000000000019,0.005375000000000019,-0.013214505224339321
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L0,8000,4889,0.611125,wilson_score,0.95,0.600391590288307,0.6217517404045494,0.010680075058121186,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L1,8000,4889,0.611125,wilson_score,0.95,0.600391590288307,0.6217517404045494,0.010680075058121186,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,4302,0.53775,wilson_score,0.95,0.5268092292596788,0.548654534372765,0.010922652556543122,0.011,True,0.357375,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.07337500000000008,0.07337500000000008,-0.12006545305788517
W-round-robin-interleaving,single-cell-only,synthetic-hpp-constant,non-clean-two-singletons,4.0,L3-U,8000,4844,0.6055,wilson_score,0.95,0.5947419586936564,0.6161567714579419,0.010707406382142737,0.011,True,,,-0.005624999999999991,0.005624999999999991,-0.00920433626508487
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L0,8000,643,0.080375,wilson_score,0.95,0.07461685803304546,0.08653594158909278,0.005959541778023658,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L1,8000,643,0.080375,wilson_score,0.95,0.07461685803304546,0.08653594158909278,0.005959541778023658,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L2-independent_word_marginals,8000,626,0.07825,wilson_score,0.95,0.0725652783330154,0.08433956108464752,0.005887141375816057,0.011,True,0.118125,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.002125000000000002,0.002125000000000002,-0.026438569206842948
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,0.5,L3-U,8000,660,0.0825,wilson_score,0.95,0.07666966599669074,0.08873109382992282,0.00603071391661604,0.011,True,,,0.002125000000000002,0.002125000000000002,0.026438569206842948
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L0,8000,1224,0.153,wilson_score,0.95,0.1452782493317747,0.1610548372786083,0.00788829397341681,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L1,8000,1224,0.153,wilson_score,0.95,0.1452782493317747,0.1610548372786083,0.00788829397341681,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L2-independent_word_marginals,8000,1106,0.13825,wilson_score,0.95,0.13085988390965345,0.14598736128143033,0.007563738685888444,0.011,True,0.18875,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.014749999999999985,0.014749999999999985,-0.09640522875816984
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,1.0,L3-U,8000,1198,0.14975,wilson_score,0.95,0.14209901734346547,0.1577371889541906,0.007819085805362558,0.011,True,,,-0.003250000000000003,0.003250000000000003,-0.021241830065359495
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L0,8000,2121,0.265125,wilson_score,0.95,0.2555669724495573,0.27490848494990583,0.009670756250174273,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L1,8000,2121,0.265125,wilson_score,0.95,0.2555669724495573,0.27490848494990583,0.009670756250174273,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L2-independent_word_marginals,8000,1796,0.2245,wilson_score,0.95,0.21549018169756204,0.2337742717928141,0.00914204504762603,0.011,True,0.254625,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.040624999999999994,0.040624999999999994,-0.1532296086751532
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,2.0,L3-U,8000,2067,0.258375,wilson_score,0.95,0.24890031865244713,0.2680816180975062,0.009590649722529529,0.011,True,,,-0.006749999999999978,0.006749999999999978,-0.025459688826025378
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L0,8000,2682,0.33525,wilson_score,0.95,0.3249865820295163,0.34567156211763234,0.010342490044058017,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L1,8000,2682,0.33525,wilson_score,0.95,0.3249865820295163,0.34567156211763234,0.010342490044058017,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L2-independent_word_marginals,8000,2241,0.280125,wilson_score,0.95,0.2703920423951212,0.29006901644769706,0.009838487026287923,0.011,True,0.288625,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.05512499999999998,0.05512499999999998,-0.1644295302013422
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,clean,4.0,L3-U,8000,2603,0.325375,wilson_score,0.95,0.3151943390820071,0.3357232841149327,0.010264472516462786,0.011,True,,,-0.009874999999999967,0.009874999999999967,-0.02945563012677097
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L0,8000,827,0.103375,wilson_score,0.95,0.09689285686298403,0.11023786497229883,0.006672504054657399,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L1,8000,827,0.103375,wilson_score,0.95,0.09689285686298403,0.11023786497229883,0.006672504054657399,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L2-independent_word_marginals,8000,813,0.101625,wilson_score,0.95,0.09519389777674694,0.10843850389014448,0.006622303056698767,0.011,True,0.1505,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.0017500000000000016,0.0017500000000000016,-0.0169286577992745
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,0.5,L3-U,8000,862,0.10775,wilson_score,0.95,0.10114282245332301,0.11473369980293846,0.0067954386748077245,0.011,True,,,0.004375000000000004,0.004375000000000004,0.042321644498186255
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L0,8000,1585,0.198125,wilson_score,0.95,0.1895365206778467,0.20700325027462985,0.008733364798391569,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L1,8000,1585,0.198125,wilson_score,0.95,0.1895365206778467,0.20700325027462985,0.008733364798391569,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L2-independent_word_marginals,8000,1429,0.178625,wilson_score,0.95,0.17038630554153691,0.1871721835345779,0.008392938996520494,0.011,True,0.23575,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.01949999999999999,0.01949999999999999,-0.09842271293375389
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,1.0,L3-U,8000,1554,0.19425,wilson_score,0.95,0.18572828903380278,0.20306520154580704,0.008668456256002127,0.011,True,,,-0.0038749999999999896,0.0038749999999999896,-0.01955835962145105
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L0,8000,2697,0.337125,wilson_score,0.95,0.32684644527973145,0.34755989904783663,0.010356726884052592,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L1,8000,2697,0.337125,wilson_score,0.95,0.32684644527973145,0.34755989904783663,0.010356726884052592,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L2-independent_word_marginals,8000,2342,0.29275,wilson_score,0.95,0.28288038266570487,0.30281855739193736,0.009969087363116247,0.011,True,0.314875,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.044375,0.044375,-0.13162773451983684
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,2.0,L3-U,8000,2649,0.331125,wilson_score,0.95,0.320895527832333,0.341516575917893,0.01031052404277999,0.011,True,,,-0.006000000000000005,0.006000000000000005,-0.017797552836484997
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L0,8000,4885,0.610625,wilson_score,0.95,0.5998893404443936,0.621254470200351,0.010682564877978695,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L1,8000,4885,0.610625,wilson_score,0.95,0.5998893404443936,0.621254470200351,0.010682564877978695,0.011,True,0.0,,0.0,0.0,0.0
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L2-independent_word_marginals,8000,4360,0.545,wilson_score,0.95,0.5340689321534811,0.5558878721765845,0.010909470011551736,0.011,True,0.350375,793e840e6a449f34f2ced8e2bbf629c056dec28fdc622c4b6c00cf2ac6aaf19e,-0.06562499999999993,0.06562499999999993,-0.1074718526100306
W-round-robin-interleaving,single-cell-only,synthetic-nhpp-low-then-high,non-clean-two-singletons,4.0,L3-U,8000,4889,0.611125,wilson_score,0.95,0.600391590288307,0.6217517404045494,0.010680075058121186,0.011,True,,,0.000500000000000056,0.000500000000000056,0.0008188331627431828
