1.513561248436e+04	8.200000000000e-14
1.584893192461e+04	8.200000000000e-14
1.659586907438e+04	8.200000000000e-14
1.737800828749e+04	8.200000000000e-14
1.819700858610e+04	8.200000000000e-14
1.905460717963e+04	8.200000000000e-14
1.995262314969e+04	8.200000000000e-14
2.089296130854e+04	8.200000000000e-14
2.187761623950e+04	8.200000000000e-14
2.290867652768e+04	8.200000000000e-14
2.398832919019e+04	8.200000000000e-14
2.511886431510e+04	8.200000000000e-14
2.630267991895e+04	8.200000000000e-14
2.754228703338e+04	8.200000000000e-14
2.884031503127e+04	8.200000000000e-14
3.019951720402e+04	8.200000000000e-14
3.162277660168e+04	8.200000000000e-14
3.311311214826e+04	8.200000000000e-14
3.467368504525e+04	8.200000000000e-14
3.630780547701e+04	8.200000000000e-14
3.801893963206e+04	8.200000000000e-14
3.981071705535e+04	8.200000000000e-14
4.168693834703e+04	8.200000000000e-14
4.365158322402e+04	8.200000000000e-14
4.570881896149e+04	8.200000000000e-14
4.786300923226e+04	8.200000000000e-14
5.011872336273e+04	8.200000000000e-14
5.248074602498e+04	8.200000000000e-14
5.495408738576e+04	8.200000000000e-14
5.754399373372e+04	8.200000000000e-14
6.025595860744e+04	8.200000000000e-14
6.309573444802e+04	8.200000000000e-14
6.606934480076e+04	8.200000000000e-14
6.918309709189e+04	8.200000000000e-14
7.244359600750e+04	8.200000000000e-14
7.585775750292e+04	8.200000000000e-14
7.943282347243e+04	8.200000000000e-14
8.317637711027e+04	8.200000000000e-14
8.709635899561e+04	8.200000000000e-14
9.120108393559e+04	8.200000000000e-14
9.549925860214e+04	8.200000000000e-14
1.000000000000e+05	8.200000000000e-14
