timestamp_utc,algorithm_version,east_valid,west_valid,east_quality_flag,west_quality_flag,d0_lambda_E_s-1,d0_lambda_W_s-1,d0_lambda_central_s-1,d0_lambda_central_h-1,d0_m5_central_bits,d0_primary_central_s-1,d0_secondary_central_s-1,d1_lambda_E_s-1,d1_lambda_W_s-1,d1_lambda_central_s-1,d1_lambda_central_h-1,d1_m5_central_bits,d1_primary_central_s-1,d1_secondary_central_s-1,d2_lambda_E_s-1,d2_lambda_W_s-1,d2_lambda_central_s-1,d2_lambda_central_h-1,d2_m5_central_bits,d2_primary_central_s-1,d2_secondary_central_s-1,d3_lambda_E_s-1,d3_lambda_W_s-1,d3_lambda_central_s-1,d3_lambda_central_h-1,d3_m5_central_bits,d3_primary_central_s-1,d3_secondary_central_s-1,d5_lambda_E_s-1,d5_lambda_W_s-1,d5_lambda_central_s-1,d5_lambda_central_h-1,d5_m5_central_bits,d5_primary_central_s-1,d5_secondary_central_s-1,d7_lambda_E_s-1,d7_lambda_W_s-1,d7_lambda_central_s-1,d7_lambda_central_h-1,d7_m5_central_bits,d7_primary_central_s-1,d7_secondary_central_s-1,d10_lambda_E_s-1,d10_lambda_W_s-1,d10_lambda_central_s-1,d10_lambda_central_h-1,d10_m5_central_bits,d10_primary_central_s-1,d10_secondary_central_s-1,d0_measured_support_central_s-1,d0_low_gamma0_central_s-1,d0_low_gamma4_central_s-1
2026-01-13T23:15:00+00:00,3.3,1,1,0,0,3.5737995e-02,1.6164476e-02,2.5951235e-02,9.3424447e+01,7.7853706e+00,2.5951235e-02,0.0000000e+00,1.0104928e-04,5.0811876e-05,7.5930579e-05,2.7335008e-01,2.2779174e-02,7.5922153e-05,8.4255027e-09,7.4714016e-05,4.5844360e-05,6.0279188e-05,2.1700508e-01,1.8083756e-02,6.0270066e-05,9.1222136e-09,3.2579919e-05,2.0461107e-05,2.6520513e-05,9.5473847e-02,7.9561539e-03,2.6509207e-05,1.1306079e-08,4.8273291e-06,4.0005904e-06,4.4139598e-06,1.5890255e-02,1.3241879e-03,4.4094498e-06,4.5099512e-09,5.2093267e-06,4.7493282e-06,4.9793274e-06,1.7925579e-02,1.4937982e-03,4.9779354e-06,1.3920338e-09,5.4769106e-06,5.2635083e-06,5.3702095e-06,1.9332754e-02,1.6110628e-03,5.3684594e-06,1.7500414e-09,1.4426407e-02,2.3230725e-02,3.0059714e-02
2026-01-13T23:20:00+00:00,3.3,1,1,0,0,3.7848077e-02,1.3429500e-02,2.5638788e-02,9.2299638e+01,7.6916365e+00,2.5638788e-02,0.0000000e+00,7.0198263e-05,1.2159893e-04,9.5898597e-05,3.4523495e-01,2.8769579e-02,9.5889267e-05,9.3300493e-09,4.9360110e-05,6.0469243e-05,5.4914677e-05,1.9769284e-01,1.6474403e-02,5.4902943e-05,1.1733681e-08,2.6751906e-05,2.6610935e-05,2.6681420e-05,9.6053113e-02,8.0044261e-03,2.6667287e-05,1.4133580e-08,1.0533652e-05,4.7145797e-06,7.6241161e-06,2.7446818e-02,2.2872348e-03,7.6171471e-06,6.9689796e-09,8.9397322e-06,5.8395677e-06,7.3896499e-06,2.6602740e-02,2.2168950e-03,7.3859726e-06,3.6772918e-09,7.4784753e-06,6.6127326e-06,7.0456039e-06,2.5364174e-02,2.1136812e-03,7.0422942e-06,3.3097016e-09,1.4112211e-02,2.2917876e-02,2.9747872e-02
2026-01-13T23:25:00+00:00,3.3,1,1,0,0,4.0073238e-02,2.4610053e-02,3.2341645e-02,1.1642992e+02,9.7024936e+00,3.2341645e-02,0.0000000e+00,1.1771756e-04,1.0551259e-04,1.1161508e-04,4.0181428e-01,3.3484523e-02,1.1160555e-04,9.5293189e-09,8.9726379e-05,4.6057822e-05,6.7892101e-05,2.4441156e-01,2.0367630e-02,6.7880678e-05,1.1422065e-08,3.9141291e-05,2.0672723e-05,2.9907007e-05,1.0766522e-01,8.9721020e-03,2.9892859e-05,1.4147591e-08,5.9806441e-06,4.2053713e-06,5.0930077e-06,1.8334828e-02,1.5279023e-03,5.0877293e-06,5.2784396e-09,6.7429408e-06,4.9544633e-06,5.8487020e-06,2.1055327e-02,1.7546106e-03,5.8468430e-06,1.8590411e-09,7.2667488e-06,5.4691026e-06,6.3679257e-06,2.2924532e-02,1.9103777e-03,6.3655823e-06,2.3433363e-09,1.7801527e-02,2.8909334e-02,3.7525075e-02
2026-01-13T23:30:00+00:00,3.3,1,1,0,0,4.0064211e-02,1.1466820e-02,2.5765516e-02,9.2755856e+01,7.7296547e+00,2.5765516e-02,0.0000000e+00,7.5392378e-05,1.3633629e-04,1.0586433e-04,3.8111160e-01,3.1759300e-02,1.0585607e-04,8.2647260e-09,2.1685055e-05,7.3590340e-05,4.7637698e-05,1.7149571e-01,1.4291309e-02,4.7626536e-05,1.1161769e-08,1.5936798e-05,3.1279266e-05,2.3608032e-05,8.4988915e-02,7.0824096e-03,2.3594839e-05,1.3193399e-08,1.0702300e-05,3.2157886e-06,6.9590444e-06,2.5052560e-02,2.0877133e-03,6.9537894e-06,5.2549630e-09,8.7261378e-06,3.2122168e-06,5.9691773e-06,2.1489038e-02,1.7907532e-03,5.9673264e-06,1.8508616e-09,7.0037382e-06,3.2140670e-06,5.1089026e-06,1.8392049e-02,1.5326708e-03,5.1079066e-06,9.9596557e-10,1.4244063e-02,2.3045814e-02,2.9872773e-02
2026-01-13T23:35:00+00:00,3.3,1,1,0,0,2.6702003e-02,2.2993729e-02,2.4847866e-02,8.9452319e+01,7.4543599e+00,2.4847866e-02,0.0000000e+00,8.8753064e-05,2.5429137e-04,1.7152222e-04,6.1747998e-01,5.1456665e-02,1.7150765e-04,1.4570175e-08,4.9845378e-05,1.3049403e-04,9.0169706e-05,3.2461094e-01,2.7050912e-02,9.0151417e-05,1.8288737e-08,2.7258990e-05,5.4392160e-05,4.0825575e-05,1.4697207e-01,1.2247673e-02,4.0803706e-05,2.1869210e-08,1.0668085e-05,4.1055249e-06,7.3868048e-06,2.6592497e-02,2.2160414e-03,7.3788917e-06,7.9130391e-09,8.3033398e-06,4.4736260e-06,6.3884829e-06,2.2998538e-02,1.9165449e-03,6.3866261e-06,1.8567993e-09,6.3136030e-06,4.7312584e-06,5.5224307e-06,1.9880751e-02,1.6567292e-03,5.5214507e-06,9.7999213e-10,1.3822068e-02,2.2245156e-02,2.8778444e-02
2026-01-13T23:40:00+00:00,3.3,1,1,0,0,1.5572636e-02,1.1436987e-02,1.3504811e-02,4.8617321e+01,4.0514434e+00,1.3504811e-02,0.0000000e+00,8.8483735e-05,9.0026567e-05,8.9255151e-05,3.2131854e-01,2.6776545e-02,8.9249811e-05,5.3399011e-09,4.7416555e-05,3.2307759e-05,3.9862157e-05,1.4350377e-01,1.1958647e-02,3.9854550e-05,7.6069217e-09,2.2163119e-05,1.5404682e-05,1.8783900e-05,6.7622041e-02,5.6351701e-03,1.8774432e-05,9.4688154e-09,5.4171572e-06,4.7542685e-06,5.0857129e-06,1.8308566e-02,1.5257139e-03,5.0825457e-06,3.1671807e-09,5.4183881e-06,5.8806829e-06,5.6495355e-06,2.0338328e-02,1.6948607e-03,5.6481626e-06,1.3728758e-09,5.4254961e-06,6.6530698e-06,6.0392830e-06,2.1741419e-02,1.8117849e-03,6.0375461e-06,1.7368767e-09,7.4959912e-03,1.2086440e-02,1.5646816e-02
2026-01-13T23:45:00+00:00,3.3,1,1,0,0,2.6800932e-02,1.6029250e-02,2.1415091e-02,7.7094328e+01,6.4245274e+00,2.1415091e-02,0.0000000e+00,5.3180752e-05,1.3906268e-04,9.6121718e-05,3.4603819e-01,2.8836515e-02,9.6113635e-05,8.0829945e-09,3.1821408e-05,6.1909262e-05,4.6865335e-05,1.6871521e-01,1.4059601e-02,4.6854669e-05,1.0666431e-08,1.4991386e-05,3.0535369e-05,2.2763378e-05,8.1948159e-02,6.8290133e-03,2.2750629e-05,1.2748258e-08,4.0204764e-06,8.6412511e-06,6.3308638e-06,2.2791110e-02,1.8992591e-03,6.3251989e-06,5.6649003e-09,4.4033392e-06,7.2520743e-06,5.8277067e-06,2.0979744e-02,1.7483120e-03,5.8250808e-06,2.6259336e-09,4.6664328e-06,5.9646177e-06,5.3155253e-06,1.9135891e-02,1.5946576e-03,5.3134180e-06,2.1073233e-09,1.1904628e-02,1.9170085e-02,2.4805470e-02
2026-01-13T23:50:00+00:00,3.3,1,1,0,0,3.5548515e-02,1.3515197e-02,2.4531856e-02,8.8314682e+01,7.3595568e+00,2.4531856e-02,0.0000000e+00,1.3899035e-04,1.3647633e-04,1.3773334e-04,4.9584003e-01,4.1320002e-02,1.3772024e-04,1.3101284e-08,6.2398618e-05,7.5833166e-05,6.9115892e-05,2.4881721e-01,2.0734768e-02,6.9098956e-05,1.6935580e-08,3.1430794e-05,3.6034401e-05,3.3732597e-05,1.2143735e-01,1.0119779e-02,3.3712705e-05,1.9892067e-08,9.4721477e-06,8.3685194e-06,8.9203336e-06,3.2113201e-02,2.6761001e-03,8.9113969e-06,8.9366209e-09,7.4938517e-06,6.6037220e-06,7.0487868e-06,2.5375633e-02,2.1146360e-03,7.0452361e-06,3.5507554e-09,5.7706082e-06,5.0611884e-06,5.4158983e-06,1.9497234e-02,1.6247695e-03,5.4139846e-06,1.9137227e-09,1.3529547e-02,2.1934695e-02,2.8454054e-02
2026-01-13T23:55:00+00:00,3.3,1,1,0,0,1.9998055e-02,1.3409080e-02,1.6703568e-02,6.0132844e+01,5.0110703e+00,1.6703568e-02,0.0000000e+00,5.1489424e-05,7.4465823e-05,6.2977623e-05,2.2671944e-01,1.8893287e-02,6.2971666e-05,5.9575597e-09,4.6550340e-05,2.0449604e-05,3.3499972e-05,1.2059990e-01,1.0049992e-02,3.3491947e-05,8.0256261e-09,2.1312965e-05,1.4431890e-05,1.7872427e-05,6.4340738e-02,5.3617282e-03,1.7862794e-05,9.6330305e-09,4.9614952e-06,9.1681222e-06,7.0648087e-06,2.5433311e-02,2.1194426e-03,7.0600286e-06,4.7800834e-09,5.7278495e-06,7.4101740e-06,6.5690117e-06,2.3648442e-02,1.9707035e-03,6.5663809e-06,2.6308727e-09,6.2542374e-06,5.8735771e-06,6.0639073e-06,2.1830066e-02,1.8191722e-03,6.0617909e-06,2.1163900e-09,9.1976547e-03,1.4931787e-02,1.9379287e-02
2026-01-14T00:00:00+00:00,3.3,1,1,0,0,1.7776457e-02,2.4526717e-02,2.1151587e-02,7.6145714e+01,6.3454762e+00,2.1151587e-02,0.0000000e+00,3.8227094e-05,8.7537143e-05,6.2882119e-05,2.2637563e-01,1.8864636e-02,6.2877880e-05,4.2389564e-09,1.8537774e-05,4.6359452e-05,3.2448613e-05,1.1681501e-01,9.7345839e-03,3.2443120e-05,5.4933290e-09,1.0134269e-05,2.1035833e-05,1.5585051e-05,5.6106183e-02,4.6755153e-03,1.5578306e-05,6.7453289e-09,4.7474771e-06,4.2439662e-06,4.4957217e-06,1.6184598e-02,1.3487165e-03,4.4936226e-06,2.0990678e-09,5.1333437e-06,4.2453417e-06,4.6893427e-06,1.6881634e-02,1.4068028e-03,4.6888682e-06,4.7442396e-10,5.4017790e-06,4.2519535e-06,4.8268663e-06,1.7376719e-02,1.4480599e-03,4.8262384e-06,6.2791791e-10,1.1641272e-02,1.8906643e-02,2.4541872e-02
2026-01-14T00:05:00+00:00,3.3,1,1,0,0,3.5524558e-02,9.0568696e-03,2.2290714e-02,8.0246569e+01,6.6872141e+00,2.2290714e-02,0.0000000e+00,1.2443216e-04,1.6898040e-04,1.4670628e-04,5.2814261e-01,4.4011885e-02,1.4669373e-04,1.2551515e-08,4.9533010e-05,1.0310473e-04,7.6318872e-05,2.7474794e-01,2.2895662e-02,7.6302553e-05,1.6318807e-08,2.6995160e-05,4.4036450e-05,3.5515805e-05,1.2785690e-01,1.0654742e-02,3.5495844e-05,1.9961570e-08,1.1200985e-05,5.9862383e-06,8.5936119e-06,3.0937003e-02,2.5780836e-03,8.5837294e-06,9.8825160e-09,1.0376018e-05,8.2329482e-06,9.3044829e-06,3.3496138e-02,2.7913449e-03,9.2985153e-06,5.9675989e-09,9.4404735e-06,9.7740908e-06,9.6072821e-06,3.4586216e-02,2.8821846e-03,9.6011182e-06,6.1639450e-09,1.2298010e-02,1.9931901e-02,2.5852960e-02
2026-01-14T00:10:00+00:00,3.3,1,1,0,0,3.1077642e-02,6.8187393e-03,1.8948191e-02,6.8213486e+01,5.6844572e+00,1.8948191e-02,0.0000000e+00,6.7268828e-05,1.7552877e-04,1.2139880e-04,4.3703567e-01,3.6419639e-02,1.2138861e-04,1.0183769e-08,6.0688916e-05,6.2320750e-05,6.1504833e-05,2.2141740e-01,1.8451450e-02,6.1491738e-05,1.3094802e-08,2.7066581e-05,3.0994556e-05,2.9030569e-05,1.0451005e-01,8.7091706e-03,2.9014852e-05,1.5716403e-08,5.3427605e-06,8.9471487e-06,7.1449546e-06,2.5721837e-02,2.1434864e-03,7.1380793e-06,6.8752640e-09,6.4924778e-06,7.1866981e-06,6.8395880e-06,2.4622517e-02,2.0518764e-03,6.8364840e-06,3.1039923e-09,7.2830760e-06,5.6477993e-06,6.4654377e-06,2.3275576e-02,1.9396313e-03,6.4627164e-06,2.7212306e-09,1.0456826e-02,1.6943755e-02,2.1975262e-02
2026-01-14T00:15:00+00:00,3.3,1,1,0,0,2.2315943e-02,6.9536938e-03,1.4634819e-02,5.2685347e+01,4.3904456e+00,1.4634819e-02,0.0000000e+00,3.7697908e-05,7.3362950e-05,5.5530429e-05,1.9990954e-01,1.6659129e-02,5.5526589e-05,3.8395481e-09,1.8024485e-05,1.9422368e-05,1.8723426e-05,6.7404335e-02,5.6170279e-03,1.8717530e-05,5.8962849e-09,9.6228615e-06,1.3414965e-05,1.1518913e-05,4.1468088e-02,3.4556740e-03,1.1512119e-05,6.7943526e-09,4.0515766e-06,7.9684325e-06,6.0100046e-06,2.1636016e-02,1.8030014e-03,6.0070753e-06,2.9292759e-09,4.0504638e-06,5.8346419e-06,4.9425529e-06,1.7793190e-02,1.4827659e-03,4.9413085e-06,1.2443745e-09,4.0494635e-06,4.0391830e-06,4.0443232e-06,1.4559564e-02,1.2132970e-03,4.0439451e-06,3.7818648e-10,8.1426090e-03,1.3102293e-02,1.6949218e-02
2026-01-14T00:20:00+00:00,3.3,1,1,0,0,1.3317225e-02,2.0181237e-02,1.6749231e-02,6.0297231e+01,5.0247693e+00,1.6749231e-02,0.0000000e+00,5.7172848e-05,2.1694524e-04,1.3705904e-04,4.9341255e-01,4.1117713e-02,1.3704284e-04,1.6200380e-08,2.6058853e-05,1.2974102e-04,7.7899937e-05,2.8043977e-01,2.3369981e-02,7.7879803e-05,2.0134246e-08,2.5682608e-05,5.3864066e-05,3.9773337e-05,1.4318401e-01,1.1932001e-02,3.9749977e-05,2.3360642e-08,2.1182843e-05,3.7282353e-06,1.2455539e-05,4.4839940e-02,3.7366617e-03,1.2443044e-05,1.2494842e-08,1.5256823e-05,4.0950511e-06,9.6759372e-06,3.4833374e-02,2.9027812e-03,9.6699599e-06,5.9772560e-09,1.0081228e-05,4.3514538e-06,7.2163411e-06,2.5978828e-02,2.1649023e-03,7.2128403e-06,3.5008220e-09,9.2486293e-03,1.4978677e-02,1.9423097e-02
2026-01-14T00:25:00+00:00,3.3,1,1,0,0,1.7754298e-02,2.0057175e-02,1.8905736e-02,6.8060650e+01,5.6717209e+00,1.8905736e-02,0.0000000e+00,7.2606965e-05,8.6859617e-05,7.9733291e-05,2.8703985e-01,2.3919987e-02,7.9726093e-05,7.1978760e-09,3.5470547e-05,4.5738153e-05,4.0604350e-05,1.4617566e-01,1.2181305e-02,4.0594892e-05,9.4575624e-09,2.1351484e-05,2.0451054e-05,2.0901269e-05,7.5244569e-02,6.2703807e-03,2.0889987e-05,1.1282553e-08,1.0569594e-05,4.2374851e-06,7.4035393e-06,2.6652742e-02,2.2210618e-03,7.3977964e-06,5.7429715e-09,8.5929355e-06,5.3588986e-06,6.9759170e-06,2.5113301e-02,2.0927751e-03,6.9727131e-06,3.2039872e-09,6.8689602e-06,6.1270022e-06,6.4979812e-06,2.3392732e-02,1.9493943e-03,6.4952798e-06,2.7013398e-09,1.0409851e-02,1.6900233e-02,2.1934420e-02
2026-01-14T00:30:00+00:00,3.3,1,1,0,0,1.7745837e-02,4.4646799e-03,1.1105259e-02,3.9978931e+01,3.3315776e+00,1.1105259e-02,0.0000000e+00,8.3855601e-05,1.5210955e-04,1.1798258e-04,4.2473727e-01,3.5394773e-02,1.1797099e-04,1.1582880e-08,7.5636833e-05,8.7963852e-05,8.1800343e-05,2.9448123e-01,2.4540103e-02,8.1787171e-05,1.3171475e-08,3.3646537e-05,3.7404248e-05,3.5525392e-05,1.2789141e-01,1.0657618e-02,3.5509050e-05,1.6342141e-08,6.3770796e-06,4.2476363e-06,5.3123580e-06,1.9124489e-02,1.5937074e-03,5.3058857e-06,6.4722169e-09,7.5232824e-06,4.9921283e-06,6.2577054e-06,2.2527739e-02,1.8773116e-03,6.2553803e-06,2.3250120e-09,8.3082711e-06,5.5051498e-06,6.9067104e-06,2.4864158e-02,2.0720131e-03,6.9037984e-06,2.9120640e-09,6.1149849e-03,9.9272818e-03,1.2884223e-02
2026-01-14T00:35:00+00:00,3.3,1,1,0,0,1.3435147e-02,6.8098848e-03,1.0122516e-02,3.6441057e+01,3.0367548e+00,1.0122516e-02,0.0000000e+00,3.8347614e-05,5.2758605e-05,4.5553109e-05,1.6399119e-01,1.3665933e-02,4.5549939e-05,3.1702225e-09,1.8690011e-05,3.1389567e-05,2.5039789e-05,9.0143241e-02,7.5119367e-03,2.5035775e-05,4.0139061e-09,1.0298269e-05,1.4546550e-05,1.2422409e-05,4.4720673e-02,3.7267228e-03,1.2417470e-05,4.9391407e-09,4.7297256e-06,3.5637747e-06,4.1467501e-06,1.4928301e-02,1.2440250e-03,4.1451061e-06,1.6440021e-09,4.7272220e-06,3.9378196e-06,4.3325208e-06,1.5597075e-02,1.2997562e-03,4.3320601e-06,4.6068736e-10,4.7259355e-06,4.1950417e-06,4.4604886e-06,1.6057759e-02,1.3381466e-03,4.4598917e-06,5.9696357e-10,5.6309359e-03,9.0622665e-03,1.1723690e-02
2026-01-14T00:40:00+00:00,3.3,1,1,0,0,2.6594884e-02,9.2880817e-03,1.7941483e-02,6.4589338e+01,5.3824448e+00,1.7941483e-02,0.0000000e+00,7.0417063e-05,1.0597466e-04,8.8195864e-05,3.1750511e-01,2.6458759e-02,8.8176943e-05,1.8920548e-08,5.6256755e-05,5.2773928e-05,5.4515342e-05,1.9625523e-01,1.6354603e-02,5.4491629e-05,2.3712879e-08,4.1774414e-05,3.4767803e-05,3.8271108e-05,1.3777599e-01,1.1481333e-02,3.8245079e-05,2.6029473e-08,2.6314151e-05,1.8648709e-05,2.2481430e-05,8.0933147e-02,6.7444289e-03,2.2462337e-05,1.9092206e-08,1.8030355e-05,1.2620104e-05,1.5325229e-05,5.5170825e-02,4.5975688e-03,1.5314183e-05,1.1046633e-08,1.0867270e-05,7.4837272e-06,9.1754987e-06,3.3031795e-02,2.7526496e-03,9.1705462e-06,4.9525276e-09,9.9612311e-03,1.6057696e-02,2.0786352e-02
2026-01-14T00:45:00+00:00,3.3,1,1,0,0,2.4372270e-02,6.9443024e-03,1.5658286e-02,5.6369830e+01,4.6974858e+00,1.5658286e-02,0.0000000e+00,5.3027124e-05,1.3484954e-04,9.3938331e-05,3.3817799e-01,2.8181499e-02,9.3926494e-05,1.1837633e-08,3.1739725e-05,9.2797714e-05,6.2268720e-05,2.2416739e-01,1.8680616e-02,6.2254448e-05,1.4272176e-08,1.4963500e-05,4.7121462e-05,3.1042481e-05,1.1175293e-01,9.3127444e-03,3.1025603e-05,1.6878099e-08,4.2203999e-06,1.4477643e-05,9.3490214e-06,3.3656477e-02,2.8047064e-03,9.3398024e-06,9.2189648e-09,4.9873777e-06,1.1329731e-05,8.1585543e-06,2.9370795e-02,2.4475663e-03,8.1537724e-06,4.7818122e-09,5.5142367e-06,8.5028102e-06,7.0085234e-06,2.5230684e-02,2.1025570e-03,7.0049338e-06,3.5896560e-09,8.6779230e-03,1.4010543e-02,1.8146685e-02
2026-01-14T00:50:00+00:00,3.3,1,1,0,0,1.3296281e-02,4.8393202e-03,9.0678008e-03,3.2644083e+01,2.7203403e+00,9.0678008e-03,0.0000000e+00,6.7389597e-05,5.3118761e-05,6.0254179e-05,2.1691504e-01,1.8076254e-02,6.0240408e-05,1.3770471e-08,6.9595501e-05,3.1757681e-05,5.0676591e-05,1.8243573e-01,1.5202977e-02,5.0660238e-05,1.6353085e-08,4.6736728e-05,1.4915202e-05,3.0825965e-05,1.1097347e-01,9.2477894e-03,3.0807672e-05,1.8292261e-08,2.5144808e-05,4.1218742e-06,1.4633341e-05,5.2680028e-02,4.3900023e-03,1.4621033e-05,1.2308275e-08,1.5710379e-05,4.8716735e-06,1.0291026e-05,3.7047695e-02,3.0873079e-03,1.0284633e-05,6.3935190e-09,7.7633095e-06,5.3864111e-06,6.5748603e-06,2.3669497e-02,1.9724581e-03,6.5721300e-06,2.7303215e-09,5.0791188e-03,8.1262503e-03,1.0489718e-02
2026-01-14T00:55:00+00:00,3.3,1,1,0,0,1.7725436e-02,1.3361820e-02,1.5543628e-02,5.5957060e+01,4.6630883e+00,1.5543628e-02,0.0000000e+00,6.9870658e-05,1.1569444e-04,9.2782549e-05,3.3401718e-01,2.7834765e-02,9.2771431e-05,1.1117840e-08,4.6945705e-05,8.9728823e-05,6.8337264e-05,2.4601415e-01,2.0501179e-02,6.8324702e-05,1.2561568e-08,2.1784695e-05,4.1643242e-05,3.1713969e-05,1.1417029e-01,9.5141906e-03,3.1698977e-05,1.4991597e-08,5.2880013e-06,8.2947990e-06,6.7914001e-06,2.4449040e-02,2.0374200e-03,6.7850518e-06,6.3483631e-09,5.6705603e-06,6.1564690e-06,5.9135146e-06,2.1288653e-02,1.7740544e-03,5.9117890e-06,1.7256020e-09,5.9368695e-06,4.3599419e-06,5.1484057e-06,1.8534260e-02,1.5445217e-03,5.1474483e-06,9.5739658e-10,8.5591342e-03,1.3894902e-02,1.8033511e-02
2026-01-14T01:00:00+00:00,3.3,1,1,0,0,1.7728012e-02,4.6128878e-03,1.1170450e-02,4.0213620e+01,3.3511350e+00,1.1170450e-02,0.0000000e+00,7.1333664e-05,1.5219924e-04,1.1176645e-04,4.0235923e-01,3.3529936e-02,1.1175630e-04,1.0156278e-08,3.2058125e-05,9.0110911e-05,6.1084518e-05,2.1990426e-01,1.8325355e-02,6.1071814e-05,1.2703909e-08,1.5291886e-05,4.2024365e-05,2.8658126e-05,1.0316925e-01,8.5974377e-03,2.8642872e-05,1.5253433e-08,4.7408574e-06,8.8641128e-06,6.8024851e-06,2.4488946e-02,2.0407455e-03,6.7956177e-06,6.8674158e-09,5.8917713e-06,7.1009091e-06,6.4963402e-06,2.3386825e-02,1.9489021e-03,6.4932390e-06,3.1012163e-09,6.6823541e-06,5.5607486e-06,6.1215513e-06,2.2037585e-02,1.8364654e-03,6.1188620e-06,2.6893034e-09,6.1861182e-03,9.9938798e-03,1.2947291e-02
2026-01-14T01:05:00+00:00,3.3,1,1,0,0,1.5509855e-02,8.9069472e-03,1.2208401e-02,4.3950244e+01,3.6625204e+00,1.2208401e-02,0.0000000e+00,7.0270534e-05,5.3598483e-05,6.1934508e-05,2.2296423e-01,1.8580353e-02,6.1929222e-05,5.2867115e-09,4.7357904e-05,3.2248467e-05,3.9803186e-05,1.4329147e-01,1.1940956e-02,3.9796819e-05,6.3669705e-09,2.2206437e-05,1.5420912e-05,1.8813674e-05,6.7729227e-02,5.6441023e-03,1.8805680e-05,7.9939128e-09,6.1005365e-06,4.4453001e-06,5.2729183e-06,1.8982506e-02,1.5818755e-03,5.2694243e-06,3.4940109e-09,7.2516929e-06,4.8195152e-06,6.0356040e-06,2.1728175e-02,1.8106812e-03,6.0337492e-06,1.8548568e-09,8.0442677e-06,5.0777730e-06,6.5610204e-06,2.3619673e-02,1.9683061e-03,6.5586614e-06,2.3589339e-09,6.7224591e-03,1.0913433e-02,1.4164044e-02
2026-01-14T01:10:00+00:00,3.3,1,1,0,0,1.3291186e-02,2.3739246e-03,7.8325552e-03,2.8197199e+01,2.3497666e+00,7.8325552e-03,0.0000000e+00,5.3404536e-05,8.7207047e-05,7.0305791e-05,2.5310085e-01,2.1091737e-02,7.0300460e-05,5.3310227e-09,3.2128072e-05,4.6140051e-05,3.9134062e-05,1.4088262e-01,1.1740218e-02,3.9127153e-05,6.9088070e-09,1.5363070e-05,2.0893107e-05,1.8128089e-05,6.5261120e-02,5.4384267e-03,1.8119326e-05,8.7624173e-09,4.6243883e-06,4.8941149e-06,4.7592516e-06,1.7133306e-02,1.4277755e-03,4.7551323e-06,4.1192946e-09,5.3925853e-06,6.3930329e-06,5.8928091e-06,2.1214113e-02,1.7678427e-03,5.8900602e-06,2.7489477e-09,5.9232104e-06,7.4216896e-06,6.6724500e-06,2.4020820e-02,2.0017350e-03,6.6689725e-06,3.4775129e-09,4.3444926e-03,7.0092075e-03,9.0759636e-03
2026-01-14T01:15:00+00:00,3.3,1,1,0,0,1.9929410e-02,1.1638096e-02,1.5783753e-02,5.6821512e+01,4.7351260e+00,1.5783753e-02,0.0000000e+00,5.2316522e-05,1.7483032e-04,1.1357342e-04,4.0886431e-01,3.4072026e-02,1.1356227e-04,1.1153008e-08,5.1781695e-05,5.9920760e-05,5.5851227e-05,2.0106442e-01,1.6755368e-02,5.5836702e-05,1.4525232e-08,3.1983907e-05,2.6272090e-05,2.9127998e-05,1.0486079e-01,8.7383995e-03,2.9111080e-05,1.6917981e-08,1.6023267e-05,4.1390503e-06,1.0081159e-05,3.6292171e-02,3.0243476e-03,1.0072591e-05,8.5675987e-09,1.2075115e-05,4.5132028e-06,8.2941589e-06,2.9858972e-02,2.4882477e-03,8.2900259e-06,4.1329176e-09,8.6303020e-06,4.7731611e-06,6.7017316e-06,2.4126234e-02,2.0105195e-03,6.6991746e-06,2.5569961e-09,8.8049065e-03,1.4136372e-02,1.8271606e-02
2026-01-14T01:20:00+00:00,3.3,1,1,0,0,4.4334990e-03,6.6939353e-03,5.5637171e-03,2.0029382e+01,1.6691151e+00,5.5637171e-03,0.0000000e+00,1.0524927e-04,6.6519999e-05,8.5884634e-05,3.0918468e-01,2.5765390e-02,8.5877238e-05,7.3967291e-09,4.6380241e-05,5.9935406e-05,5.3157823e-05,1.9136816e-01,1.5947347e-02,5.3148949e-05,8.8740465e-09,2.1239770e-05,2.6283835e-05,2.3761802e-05,8.5542488e-02,7.1285407e-03,2.3750722e-05,1.1079888e-08,4.7554201e-06,4.7172142e-06,4.7363172e-06,1.7050742e-02,1.4208952e-03,4.7316378e-06,4.6794267e-09,5.1408059e-06,6.2141035e-06,5.6774547e-06,2.0438837e-02,1.7032364e-03,5.6751636e-06,2.2910743e-09,5.4107357e-06,7.2403737e-06,6.3255547e-06,2.2771997e-02,1.8976664e-03,6.3226575e-06,2.8971192e-09,3.0689174e-03,4.9748487e-03,6.4530183e-03
