sigma_model,multiplicity_variant,low_energy_scenario,shield_mm,regime,horizon,duration_s,hazard_upper,F_D_upper,window_start_utc,window_end_utc
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,background_median_constant,1h,3600,6.578717195922917,0.9986103692240289,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p95_constant,1h,3600,182.52289478454117,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p99_constant,1h,3600,815.595231424403,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,max_actual_contiguous_window,1h,3600,107087.06829650844,1.0,2026-01-19T19:20:00+00:00,2026-01-19T20:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,background_median_constant,6h,21600,39.472303175537505,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p95_constant,6h,21600,1095.1373687072469,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p99_constant,6h,21600,4893.571388546417,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,max_actual_contiguous_window,6h,21600,194848.09694960096,1.0,2026-01-19T18:10:00+00:00,2026-01-20T00:05:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,background_median_constant,24h,86400,157.88921270215002,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p95_constant,24h,86400,4380.5494748289875,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p99_constant,24h,86400,19574.28555418567,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,max_actual_contiguous_window,24h,86400,207954.8845300975,1.0,2026-01-19T17:40:00+00:00,2026-01-20T17:35:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,background_median_constant,7d,604800,1105.2244889150502,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p95_constant,7d,604800,30663.846323802914,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p99_constant,7d,604800,137019.9988792997,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,max_actual_contiguous_window,7d,604800,224516.97895358904,1.0,2026-01-16T12:40:00+00:00,2026-01-23T12:35:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,background_median_constant,30d,2592000,4736.676381064501,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p95_constant,30d,2592000,131416.48424486964,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,p99_constant,30d,2592000,587228.5666255701,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,raw_nearest_observed,K1_only,0.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,251950.24296245215,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,5min,300,1.6589929735720492,0.8096694484779814,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,5min,300,45.86133445376649,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,5min,300,204.79392507036843,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,5min,300,31740.00227355871,1.0,2026-01-19T19:30:00+00:00,2026-01-19T19:30:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,1h,3600,19.90791568286459,0.9999999977400331,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,1h,3600,550.3360134451979,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,1h,3600,2457.527100844421,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,1h,3600,322277.7718633009,1.0,2026-01-19T19:20:00+00:00,2026-01-19T20:15:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,6h,21600,119.44749409718754,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,6h,21600,3302.0160806711874,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,6h,21600,14745.162605066525,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,6h,21600,586326.3607718482,1.0,2026-01-19T18:10:00+00:00,2026-01-20T00:05:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,24h,86400,477.7899763887502,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,24h,86400,13208.06432268475,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,24h,86400,58980.6504202661,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,24h,86400,625724.127521149,1.0,2026-01-19T17:40:00+00:00,2026-01-20T17:35:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,7d,604800,3344.529834721251,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,7d,604800,92456.45025879325,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,7d,604800,412864.5529418627,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,7d,604800,675583.6453399778,1.0,2026-01-16T12:40:00+00:00,2026-01-23T12:35:00+00:00
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,background_median_constant,30d,2592000,14333.699291662504,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p95_constant,30d,2592000,396241.9296805425,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,p99_constant,30d,2592000,1769419.512607983,1.0,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,raw_nearest_observed,low_energy_conservative,0.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,758642.587798639,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,5min,300,0.4374796328366876,0.3543383234092125,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,5min,300,12.136445247727751,0.9999946394568161,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,5min,300,54.32307486139604,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,5min,300,8434.94938223597,1.0,2026-01-19T19:30:00+00:00,2026-01-19T19:30:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,1h,3600,5.249755594040251,0.9947511989193069,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,1h,3600,145.63734297273302,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,1h,3600,651.8768983367524,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,1h,3600,85625.68166011534,1.0,2026-01-19T19:20:00+00:00,2026-01-19T20:15:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,6h,21600,31.49853356424151,0.9999999999999791,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,6h,21600,873.8240578363982,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,6h,21600,3911.2613900205147,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,6h,21600,155804.70824474102,1.0,2026-01-19T18:10:00+00:00,2026-01-20T00:05:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,24h,86400,125.99413425696603,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,24h,86400,3495.296231345593,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,24h,86400,15645.045560082059,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,24h,86400,166288.89136509944,1.0,2026-01-19T17:40:00+00:00,2026-01-20T17:35:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,7d,604800,881.9589397987622,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,7d,604800,24467.07361941915,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,7d,604800,109515.31892057441,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,7d,604800,179532.02747362095,1.0,2026-01-16T12:40:00+00:00,2026-01-23T12:35:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,background_median_constant,30d,2592000,3779.8240277089812,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p95_constant,30d,2592000,104858.88694036778,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,p99_constant,30d,2592000,469351.3668024618,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,K1_only,0.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,201424.12749490162,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,5min,300,1.5483933331883641,0.7874107403049493,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,5min,300,42.80139606123664,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,5min,300,191.1507306463975,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,5min,300,29626.44141779153,1.0,2026-01-19T19:30:00+00:00,2026-01-19T19:30:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,1h,3600,18.580719998260367,0.9999999914788966,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,1h,3600,513.6167527348397,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,1h,3600,2293.80876775677,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,1h,3600,300816.3852269079,1.0,2026-01-19T19:20:00+00:00,2026-01-19T20:15:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,6h,21600,111.48431998956221,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,6h,21600,3081.700516409038,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,6h,21600,13762.85260654062,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,6h,21600,547282.9720669882,1.0,2026-01-19T18:10:00+00:00,2026-01-20T00:05:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,24h,86400,445.93727995824884,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,24h,86400,12326.802065636151,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,24h,86400,55051.41042616248,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,24h,86400,584058.1343561516,1.0,2026-01-19T17:40:00+00:00,2026-01-20T17:35:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,7d,604800,3121.560959707742,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,7d,604800,86287.61445945306,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,7d,604800,385359.8729831374,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,7d,604800,630598.6938600107,1.0,2026-01-16T12:40:00+00:00,2026-01-23T12:35:00+00:00
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,background_median_constant,30d,2592000,13378.118398747465,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p95_constant,30d,2592000,369804.06196908455,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,p99_constant,30d,2592000,1651542.3127848746,1.0,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
published_rpp_fluka_digitized,false_mcu_aware_logE_linear,low_energy_conservative,0.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,708116.4723310884,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,5min,300,0.0003128746116454002,0.0003128256714882714,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,5min,300,0.011400321619431598,0.011335584195606653,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,5min,300,0.3711671852065823,0.3100714139369965,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,5min,300,61.36141746625185,1.0,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,1h,3600,0.003754495339744803,0.0037474560345518693,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,1h,3600,0.1368038594331792,0.12785872835955303,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,1h,3600,4.454006222478988,0.9883681263727117,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,1h,3600,510.8129678394302,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,6h,21600,0.022526972038468818,0.0222751343949968,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,6h,21600,0.8208231565990751,0.5599307405424483,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,6h,21600,26.724037334873927,0.9999999999975232,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,6h,21600,1166.6499661795967,1.0,2026-01-19T15:55:00+00:00,2026-01-19T21:50:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,24h,86400,0.09010788815387527,0.08616741175829838,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,24h,86400,3.2832926263963005,0.9624954352368399,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,24h,86400,106.89614933949571,1.0,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,24h,86400,1280.8804955429596,1.0,2026-01-19T07:35:00+00:00,2026-01-20T07:30:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,7d,604800,0.6307552170771269,0.46781026957196714,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,7d,604800,22.9830483847741,0.9999999998956268,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,7d,604800,748.2730453764699,1.0,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,7d,604800,1321.7996884583326,1.0,2026-01-18T21:05:00+00:00,2026-01-25T21:00:00+00:00
main_loglog,nominal_logE_linear,K1_only,1.0,background_median_constant,30d,2592000,2.703236644616258,0.9330116559826682,,
main_loglog,nominal_logE_linear,K1_only,1.0,p95_constant,30d,2592000,98.49877879188901,1.0,,
main_loglog,nominal_logE_linear,K1_only,1.0,p99_constant,30d,2592000,3206.884480184871,1.0,,
main_loglog,nominal_logE_linear,K1_only,1.0,max_actual_contiguous_window,30d,2592000,nan,nan,,
main_loglog,nominal_logE_linear,K1_only,1.0,full_valid_Jan_Feb_exposure,Jan-Feb-valid,5091300,1326.6056985034188,1.0,2026-01-01T00:00:00+00:00,2026-02-28T23:55:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,background_median_constant,5min,300,0.00043444466924812586,0.00043435031182766093,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p95_constant,5min,300,0.025084036591872822,0.024772046248898595,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p99_constant,5min,300,0.8081808511208143,0.5543319341929527,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,5min,300,136.23836049288548,1.0,2026-01-19T19:20:00+00:00,2026-01-19T19:20:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,background_median_constant,1h,3600,0.00521333603097751,0.005199770179377444,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p95_constant,1h,3600,0.3010084391024739,0.2599284728191017,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p99_constant,1h,3600,9.698170213449771,0.999938604266577,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,1h,3600,1130.8265256122236,1.0,2026-01-19T19:05:00+00:00,2026-01-19T20:00:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,background_median_constant,6h,21600,0.03128001618586506,0.030795857771947203,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p95_constant,6h,21600,1.8060506346148433,0.835698255235791,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p99_constant,6h,21600,58.189021280698626,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,6h,21600,2576.564632038747,1.0,2026-01-19T15:55:00+00:00,2026-01-19T21:50:00+00:00
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,background_median_constant,24h,86400,0.12512006474346024,0.11760904781903658,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p95_constant,24h,86400,7.224202538459373,0.9992712665556709,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,p99_constant,24h,86400,232.7560851227945,1.0,,
main_loglog,nominal_logE_linear,low_energy_conservative,1.0,max_actual_contiguous_window,24h,86400,2820.5168886880624,1.0,2026-01-19T07:45:00+00:00,2026-01-20T07:40:00+00:00
