policy,first,second,grid,D,lower,upper,passes
Precomputed,150,0.2,17,89.75894813732651,0.35658621926836687,1.0,9012
Precomputed,150,0.2,18,81.62397704325646,0.35013796838857353,1.0,9012
Precomputed,150,0.2,19,74.54682229610037,0.34410542807192007,1.0,9012
Precomputed,150,0.2,20,68.35172659309363,0.338476621972521,1.0,9012
Precomputed,150,0.2,21,62.89797506193567,0.3332353470180829,1.0,9012
Precomputed,150,0.2,22,58.071833648393195,0.3283624795956382,1.0,9012
Precomputed,150,0.2,23,53.78057106843367,0.3238370747449733,1.0,9012
Precomputed,150,0.2,24,49.947970863683665,0.31963726148861676,1.0,9012
Precomputed,150,0.2,25,46.510923708156064,0.3157409479365723,1.0,9012
Precomputed,150,0.2,26,43.416812708462885,0.31212635644809,1.0,9012
Precomputed,150,0.2,27,40.62148760330579,0.3087724125243046,1.0,9012
Precomputed,150,0.2,28,38.08768101567149,0.30565901196181416,1.0,9012
Precomputed,150,0.2,29,35.78375985742408,0.30276718983564815,1.0,9012
Precomputed,150,0.2,30,33.68273321345555,0.30007921274696175,1.0,9012
Precomputed,150,0.2,31,31.76145821486544,0.2975786130015357,1.0,9012
Precomputed,150,0.2,32,30.0,0.29525018038963297,1.0,9012
Precomputed,150,0.5,0,3000.0,0.49185644847535326,1.0,3612
Precomputed,150,0.5,1,1827.4836406900654,0.4868663165926202,1.0,3612
Precomputed,150,0.5,2,1228.8,0.4808620993297695,1.0,3612
Precomputed,150,0.5,3,882.5050272910083,0.4739716962749581,1.0,3612
Precomputed,150,0.5,4,664.3598615916954,0.466335232371946,1.0,3612
Precomputed,150,0.5,5,518.1312194299207,0.4580995359966812,1.0,3612
Precomputed,150,0.5,6,415.3596538669551,0.44941276172080574,1.0,3612
Precomputed,150,0.5,7,340.387811634349,0.4404194481412122,1.0,3612
Precomputed,150,0.5,8,284.02366863905326,0.4312562429929623,1.0,3612
Precomputed,150,0.5,9,240.5826611324301,0.4220484569842038,1.0,3612
Precomputed,150,0.5,10,206.39613007256114,0.4129075324277087,1.0,3612
Precomputed,150,0.5,11,179.0105471709108,0.4039294403373243,1.0,3612
Precomputed,150,0.5,12,156.73469387755102,0.3951939564348927,1.0,3612
Precomputed,150,0.5,13,138.3721453988559,0.3867647168388982,1.0,3612
Precomputed,150,0.5,14,123.05720237141483,0.37868992036171384,1.0,3612
Precomputed,150,0.5,15,110.15095557388217,0.3710035266070184,1.0,3612
Precomputed,150,0.5,16,99.17355371900827,0.3637267960318138,1.0,3612
Precomputed,150,0.5,17,89.75894813732651,0.35687002721261757,1.0,3612
Precomputed,150,0.5,18,81.62397704325646,0.35043436445506043,1.0,3612
Precomputed,150,0.5,19,74.54682229610037,0.3444135721667679,1.0,3612
Precomputed,150,0.5,20,68.35172659309363,0.3387956978818027,1.0,3612
Precomputed,150,0.5,21,62.89797506193567,0.3335645708283331,1.0,3612
Precomputed,150,0.5,22,58.071833648393195,0.32870110551249104,1.0,3612
Precomputed,150,0.5,23,53.78057106843367,0.32418439872224436,1.0,3612
Precomputed,150,0.5,24,49.947970863683665,0.3199926230739177,1.0,3612
Precomputed,150,0.5,25,46.510923708156064,0.3161037307123793,1.0,3612
Precomputed,150,0.5,26,43.416812708462885,0.3124959874067857,1.0,3612
Precomputed,150,0.5,27,40.62148760330579,0.30914836066855583,1.0,3612
Precomputed,150,0.5,28,38.08768101567149,0.306040786372785,1.0,3612
Precomputed,150,0.5,29,35.78375985742408,0.3031543374046002,1.0,3612
Precomputed,150,0.5,30,33.68273321345555,0.3004713157230954,1.0,3612
Precomputed,150,0.5,31,31.76145821486544,0.2979752864717432,1.0,3612
Precomputed,150,0.5,32,30.0,0.29565106977462075,1.0,3612
Precomputed,150,1,0,3000.0,0.4918842833618298,1.0,1812
Precomputed,150,1,1,1827.4836406900654,0.48691048688318717,1.0,1812
Precomputed,150,1,2,1228.8,0.48092591706466026,1.0,1812
Precomputed,150,1,3,882.5050272910083,0.47405805031505316,1.0,1812
Precomputed,150,1,4,664.3598615916954,0.46644654795305834,1.0,1812
Precomputed,150,1,5,518.1312194299207,0.45823775255588245,1.0,1812
Precomputed,150,1,6,415.3596538669551,0.4495793285160208,1.0,1812
Precomputed,150,1,7,340.387811634349,0.44061533622444493,1.0,1812
Precomputed,150,1,8,284.02366863905326,0.4314819713291082,1.0,1812
Precomputed,150,1,9,240.5826611324301,0.42230412997320305,1.0,1812
Precomputed,150,1,10,206.39613007256114,0.41319288580297353,1.0,1812
Precomputed,150,1,11,179.0105471709108,0.4042438923681452,1.0,1812
Precomputed,150,1,12,156.73469387755102,0.3955366615245043,1.0,1812
Precomputed,150,1,13,138.3721453988559,0.38713461893823364,1.0,1812
Precomputed,150,1,14,123.05720237141483,0.3790858040592155,1.0,1812
Precomputed,150,1,15,110.15095557388217,0.3714240642538984,1.0,1812
Precomputed,150,1,16,99.17355371900827,0.364170589771201,1.0,1812
Precomputed,150,1,17,89.75894813732651,0.35733564526003814,1.0,1812
Precomputed,150,1,18,81.62397704325646,0.3509203713974843,1.0,1812
Precomputed,150,1,19,74.54682229610037,0.34491855339019784,1.0,1812
Precomputed,150,1,20,68.35172659309363,0.33931827849585683,1.0,1812
Precomputed,150,1,21,62.89797506193567,0.33410342963200557,1.0,1812
Precomputed,150,1,22,58.071833648393195,0.3292549846462906,1.0,1812
Precomputed,150,1,23,53.78057106843367,0.3247521096902822,1.0,1812
Precomputed,150,1,24,49.947970863683665,0.3205730498091827,1.0,1812
Precomputed,150,1,25,46.510923708156064,0.3166958303134011,1.0,1812
Precomputed,150,1,26,43.416812708462885,0.3130987891069036,1.0,1812
Precomputed,150,1,27,40.62148760330579,0.3097609635208335,1.0,1812
Precomputed,150,1,28,38.08768101567149,0.3066623560526,1.0,1812
Precomputed,150,1,29,35.78375985742408,0.30378410245410664,1.0,1812
Precomputed,150,1,30,33.68273321345555,0.30110856349096843,1.0,1812
Precomputed,150,1,31,31.76145821486544,0.29861935893997227,1.0,1812
Precomputed,150,1,32,30.0,0.2963013594123664,1.0,1812
Precomputed,150,2,0,3000.0,0.49193876466165837,1.0,912
Precomputed,150,2,1,1827.4836406900654,0.48699696650024715,1.0,912
Precomputed,150,2,2,1228.8,0.48105086770734673,1.0,912
Precomputed,150,2,3,882.5050272910083,0.4742271068980215,1.0,912
Precomputed,150,2,4,664.3598615916954,0.466664427548709,1.0,912
Precomputed,150,2,5,518.1312194299207,0.4585082105303272,1.0,912
Precomputed,150,2,6,415.3596538669551,0.44990514990136604,1.0,912
Precomputed,150,2,7,340.387811634349,0.4409983594763951,1.0,912
Precomputed,150,2,8,284.02366863905326,0.4319231400971908,1.0,912
Precomputed,150,2,9,240.5826611324301,0.42280356745302156,1.0,912
Precomputed,150,2,10,206.39613007256114,0.41374998567585525,1.0,912
Precomputed,150,2,11,179.0105471709108,0.4048574202439829,1.0,912
Precomputed,150,2,12,156.73469387755102,0.39620486112831965,1.0,912
Precomputed,150,2,13,138.3721453988559,0.38785531793122674,1.0,912
Precomputed,150,2,14,123.05720237141483,0.3798565152570862,1.0,912
Precomputed,150,2,15,110.15095557388217,0.37224207899345974,1.0,912
Precomputed,150,2,16,99.17355371900827,0.3650330611843792,1.0,912
Precomputed,150,2,17,89.75894813732651,0.3582396601629592,1.0,912
Precomputed,150,2,18,81.62397704325646,0.351863010333655,1.0,912
Precomputed,150,2,19,74.54682229610037,0.34589693904554475,1.0,912
Precomputed,150,2,20,68.35172659309363,0.3403296132152455,1.0,912
Precomputed,150,2,21,62.89797506193567,0.33514502311487976,1.0,912
Precomputed,150,2,22,58.071833648393195,0.3303242730991124,1.0,912
Precomputed,150,2,23,53.78057106843367,0.32584666778944416,1.0,912
Precomputed,150,2,24,49.947970863683665,0.32169059680760154,1.0,912
Precomputed,150,2,25,46.510923708156064,0.31783423153481105,1.0,912
Precomputed,150,2,26,43.416812708462885,0.3142560539392264,1.0,912
Precomputed,150,2,27,40.62148760330579,0.3109352408651768,1.0,912
Precomputed,150,2,28,38.08768101567149,0.3078519280240162,1.0,912
Precomputed,150,2,29,35.78375985742408,0.3049873769761081,1.0,912
Precomputed,150,2,30,33.68273321345555,0.30232406628561426,1.0,912
Precomputed,150,2,31,31.76145821486544,0.2998457252932665,1.0,912
Precomputed,150,2,32,30.0,0.2975373259922275,1.0,912
Precomputed,150,5,0,3000.0,0.49209303476740096,1.0,372
Precomputed,150,5,1,1827.4836406900654,0.4872420124293037,1.0,372
Precomputed,150,5,2,1228.8,0.4814049366343348,1.0,372
Precomputed,150,5,3,882.5050272910083,0.4747060015877144,1.0,372
Precomputed,150,5,4,664.3598615916954,0.4672812732242695,1.0,372
Precomputed,150,5,5,518.1312194299207,0.45927332749307953,1.0,372
Precomputed,150,5,6,415.3596538669551,0.45082602912927144,1.0,372
Precomputed,150,5,7,340.387811634349,0.44207973286677055,1.0,372
Precomputed,150,5,8,284.02366863905326,0.4331671325715679,1.0,372
Precomputed,150,5,9,240.5826611324301,0.42420991505003336,1.0,372
Precomputed,150,5,10,206.39613007256114,0.41531630210948445,1.0,372
Precomputed,150,5,11,179.0105471709108,0.40657949414276107,1.0,372
Precomputed,150,5,12,156.73469387755102,0.3980769671202336,1.0,372
Precomputed,150,5,13,138.3721453988559,0.38987052663967664,1.0,372
Precomputed,150,5,14,123.05720237141483,0.38200698982205283,1.0,372
Precomputed,150,5,15,110.15095557388217,0.3745193486205427,1.0,372
Precomputed,150,5,16,99.17355371900827,0.3674282651708509,1.0,372
Precomputed,150,5,17,89.75894813732651,0.3607437586226508,1.0,372
Precomputed,150,5,18,81.62397704325646,0.3544669602723281,1.0,372
Precomputed,150,5,19,74.54682229610037,0.348591836422349,1.0,372
Precomputed,150,5,20,68.35172659309363,0.343106803122009,1.0,372
Precomputed,150,5,21,62.89797506193567,0.33799618122223846,1.0,372
Precomputed,150,5,22,58.071833648393195,0.33324146210324285,1.0,372
Precomputed,150,5,23,53.78057106843367,0.32882237281533855,1.0,372
Precomputed,150,5,24,49.947970863683665,0.3247177436650901,1.0,372
Precomputed,150,5,25,46.510923708156064,0.3209061914629187,1.0,372
Precomputed,150,5,26,43.416812708462885,0.31736663808682974,1.0,372
Precomputed,150,5,27,40.62148760330579,0.31407868730348076,1.0,372
Precomputed,150,5,28,38.08768101567149,0.31102288361755315,1.0,372
Precomputed,150,5,29,35.78375985742408,0.30818087598852956,1.0,372
Precomputed,150,5,30,33.68273321345555,0.3055355071868834,1.0,372
Precomputed,150,5,31,31.76145821486544,0.30307084687813574,1.0,372
Precomputed,150,5,32,30.0,0.3007721836204151,1.0,372
Precomputed,150,10,0,3000.0,0.49232162605510077,1.0,192
Precomputed,150,10,1,1827.4836406900654,0.487605508703955,1.0,192
Precomputed,150,10,2,1228.8,0.4819300976701133,1.0,192
Precomputed,150,10,3,882.5050272910083,0.4754157456556337,1.0,192
Precomputed,150,10,4,664.3598615916954,0.4681943134698272,1.0,192
Precomputed,150,10,5,518.1312194299207,0.4604039756434359,1.0,192
Precomputed,150,10,6,415.3596538669551,0.45218416211864565,1.0,192
Precomputed,150,10,7,340.387811634349,0.44367090916238866,1.0,192
Precomputed,150,10,8,284.02366863905326,0.43499283794030336,1.0,192
Precomputed,150,10,9,240.5826611324301,0.4262679126105118,1.0,192
Precomputed,150,10,10,206.39613007256114,0.4176010589049433,1.0,192
Precomputed,150,10,11,179.0105471709108,0.4090826560566461,1.0,192
Precomputed,150,10,12,156.73469387755102,0.4007878554608334,1.0,192
Precomputed,150,10,13,138.3721453988559,0.3927766327311093,1.0,192
Precomputed,150,10,14,123.05720237141483,0.38509444797649084,1.0,192
Precomputed,150,10,15,110.15095557388217,0.377773372442097,1.0,192
Precomputed,150,10,16,99.17355371900827,0.37083353680892445,1.0,192
Precomputed,150,10,17,89.75894813732651,0.36428476498473733,1.0,192
Precomputed,150,10,18,81.62397704325646,0.35812827405552505,1.0,192
Precomputed,150,10,19,74.54682229610037,0.35235834296604596,1.0,192
Precomputed,150,10,20,68.35172659309363,0.3469638764549544,1.0,192
Precomputed,150,10,21,62.89797506193567,0.34192981428956165,1.0,192
Precomputed,150,10,22,58.071833648393195,0.3372383570864709,1.0,192
Precomputed,150,10,23,53.78057106843367,0.3328699978117127,1.0,192
Precomputed,150,10,24,49.947970863683665,0.3288043618992902,1.0,192
Precomputed,150,10,25,46.510923708156064,0.32502086879295,1.0,192
Precomputed,150,10,26,43.416812708462885,0.32149923395331076,1.0,192
Precomputed,150,10,27,40.62148760330579,0.3182198335563296,1.0,192
Precomputed,150,10,28,38.08768101567149,0.31516395491285143,1.0,192
Precomputed,150,10,29,35.78375985742408,0.3123139547361565,1.0,192
Precomputed,150,10,30,33.68273321345555,0.3096533453818231,1.0,192
Precomputed,150,10,31,31.76145821486544,0.3071668265844104,1.0,192
Precomputed,150,10,32,30.0,0.30484027740323877,1.0,192
Precomputed,150,20,0,3000.0,0.49268504534789265,1.0,102
Precomputed,150,20,1,1827.4836406900654,0.4881840121677544,1.0,102
Precomputed,150,20,2,1228.8,0.48276518050116496,1.0,102
Precomputed,150,20,3,882.5050272910083,0.4765421062787207,1.0,102
Precomputed,150,20,4,664.3598615916954,0.4696392281308301,1.0,102
Precomputed,150,20,5,518.1312194299207,0.46218697627174565,1.0,102
Precomputed,150,20,6,415.3596538669551,0.4543170091502908,1.0,102
Precomputed,150,20,7,340.387811634349,0.44615783497608463,1.0,102
Precomputed,150,20,8,284.02366863905326,0.43783102373990107,1.0,102
Precomputed,150,20,9,240.5826611324301,0.42944815268610215,1.0,102
Precomputed,150,20,10,206.39613007256114,0.42110856147443826,1.0,102
Precomputed,150,20,11,179.0105471709108,0.4128979291659898,1.0,102
Precomputed,150,20,12,156.73469387755102,0.40488762919566823,1.0,102
Precomputed,150,20,13,138.3721453988559,0.3971347745158367,1.0,102
Precomputed,150,20,14,123.05720237141483,0.38968283513213164,1.0,102
Precomputed,150,20,15,110.15095557388217,0.3825626945506345,1.0,102
Precomputed,150,20,16,99.17355371900827,0.37579400897488613,1.0,102
Precomputed,150,20,17,89.75894813732651,0.36938674112478925,1.0,102
Precomputed,150,20,18,81.62397704325646,0.36334275639531444,1.0,102
Precomputed,150,20,19,74.54682229610037,0.35765738968244987,1.0,102
Precomputed,150,20,20,68.35172659309363,0.35232091374997265,1.0,102
Precomputed,150,20,21,62.89797506193567,0.347319862144807,1.0,102
Precomputed,150,20,22,58.071833648393195,0.3426381796583439,1.0,102
Precomputed,150,20,23,53.78057106843367,0.3382581900886674,1.0,102
Precomputed,150,20,24,49.947970863683665,0.33416138408698665,1.0,102
Precomputed,150,20,25,46.510923708156064,0.330329039154484,1.0,102
Precomputed,150,20,26,43.416812708462885,0.3267426897234613,1.0,102
Precomputed,150,20,27,40.62148760330579,0.3233844682504373,1.0,102
Precomputed,150,20,28,38.08768101567149,0.3202373390025404,1.0,102
Precomputed,150,20,29,35.78375985742408,0.3172852453660718,1.0,102
Precomputed,150,20,30,33.68273321345555,0.31451318961865166,1.0,102
Precomputed,150,20,31,31.76145821486544,0.3119072616569432,1.0,102
Precomputed,150,20,32,30.0,0.309454630522761,1.0,102
Precomputed,150,30,0,3000.0,0.49294318247821445,1.0,72
Precomputed,150,30,1,1827.4836406900654,0.4885948012238826,1.0,72
Precomputed,150,30,2,1228.8,0.48335669471543385,1.0,72
Precomputed,150,30,3,882.5050272910083,0.4773368185169686,1.0,72
Precomputed,150,30,4,664.3598615916954,0.4706535294097761,1.0,72
Precomputed,150,30,5,518.1312194299207,0.46343095728503886,1.0,72
Precomputed,150,30,6,415.3596538669551,0.45579449662604626,1.0,72
Precomputed,150,30,7,340.387811634349,0.44786666055501007,1.0,72
Precomputed,150,30,8,284.02366863905326,0.43976349180135876,1.0,72
Precomputed,150,30,9,240.5826611324301,0.4315916657769642,1.0,72
Precomputed,150,30,10,206.39613007256114,0.42344635793461,1.0,72
Precomputed,150,30,11,179.0105471709108,0.41540988704623905,1.0,72
Precomputed,150,30,12,156.73469387755102,0.40755109317301597,1.0,72
Precomputed,150,30,13,138.3721453988559,0.3999253675598174,1.0,72
Precomputed,150,30,14,123.05720237141483,0.3925752233802933,1.0,72
Precomputed,150,30,15,110.15095557388217,0.38553128141883075,1.0,72
Precomputed,150,30,16,99.17355371900827,0.37881354223153035,1.0,72
Precomputed,150,30,17,89.75894813732651,0.3724328239011346,1.0,72
Precomputed,150,30,18,81.62397704325646,0.36639225945040316,1.0,72
Precomputed,150,30,19,74.54682229610037,0.36068876742582984,1.0,72
Precomputed,150,30,20,68.35172659309363,0.3553144304392342,1.0,72
Precomputed,150,30,21,62.89797506193567,0.3502577373409649,1.0,72
Precomputed,150,30,22,58.071833648393195,0.34550466355922704,1.0,72
Precomputed,150,30,23,53.78057106843367,0.34103957994872447,1.0,72
Precomputed,150,30,24,49.947970863683665,0.3368459927791631,1.0,72
Precomputed,150,30,25,46.510923708156064,0.3329071262451889,1.0,72
Precomputed,150,30,26,43.416812708462885,0.3292063644061403,1.0,72
Precomputed,150,30,27,40.62148760330579,0.3257275722780736,1.0,72
Precomputed,150,30,28,38.08768101567149,0.3224553165006419,1.0,72
Precomputed,150,30,29,35.78375985742408,0.31937500518639395,1.0,72
Precomputed,150,30,30,33.68273321345555,0.3164729647694135,1.0,72
Precomputed,150,30,31,31.76145821486544,0.31373646935071803,1.0,72
Precomputed,150,30,32,30.0,0.31115373553151876,1.0,72
Precomputed,150,60,0,3000.0,0.49324999994844215,1.0,42
Precomputed,150,60,1,1827.4836406900654,0.48907838710537177,1.0,42
Precomputed,150,60,2,1228.8,0.48404376618737555,1.0,42
Precomputed,150,60,3,882.5050272910083,0.47824445598764054,1.0,42
Precomputed,150,60,4,664.3598615916954,0.47178857638995975,1.0,42
Precomputed,150,60,5,518.1312194299207,0.46478995469357265,1.0,42
Precomputed,150,60,6,415.3596538669551,0.4573641234366808,1.0,42
Precomputed,150,60,7,340.387811634349,0.4496246217710579,1.0,42
Precomputed,150,60,8,284.02366863905326,0.4416797708322643,1.0,42
Precomputed,150,60,9,240.5826611324301,0.4336300427599643,1.0,42
Precomputed,150,60,10,206.39613007256114,0.425566088816061,1.0,42
Precomputed,150,60,11,179.0105471709108,0.41756743984537126,1.0,42
Precomputed,150,60,12,156.73469387755102,0.409701846605321,1.0,42
Precomputed,150,60,13,138.3721453988559,0.40202519140790727,1.0,42
Precomputed,150,60,14,123.05720237141483,0.3945818777279069,1.0,42
Precomputed,150,60,15,110.15095557388217,0.38740559116045264,1.0,42
Precomputed,150,60,16,99.17355371900827,0.3805203223782483,1.0,42
Precomputed,150,60,17,89.75894813732651,0.37394154869804996,1.0,42
Precomputed,150,60,18,81.62397704325646,0.3676774831875154,1.0,42
Precomputed,150,60,19,74.54682229610037,0.3617303164748277,1.0,42
Precomputed,150,60,20,68.35172659309363,0.35609739428787623,1.0,42
Precomputed,150,60,21,62.89797506193567,0.3507722913538011,1.0,42
Precomputed,150,60,22,58.071833648393195,0.3457457582345688,1.0,42
Precomputed,150,60,23,53.78057106843367,0.3410065310797292,1.0,42
Precomputed,150,60,24,49.947970863683665,0.33654200473792856,1.0,42
Precomputed,150,60,25,46.510923708156064,0.3323387771650757,1.0,42
Precomputed,150,60,26,43.416812708462885,0.32838307785855747,1.0,42
Precomputed,150,60,27,40.62148760330579,0.32466109556234174,1.0,42
Precomputed,150,60,28,38.08768101567149,0.32115922123001445,1.0,42
Precomputed,150,60,29,35.78375985742408,0.3178642217044693,1.0,42
Precomputed,150,60,30,33.68273321345555,0.31476335822632195,1.0,42
Precomputed,150,60,31,31.76145821486544,0.3118444620916601,1.0,42
Precomputed,150,60,32,30.0,0.30909597782830883,1.0,42
Precomputed,150,100,0,3000.0,0.49293716495342993,1.0,30
Precomputed,150,100,1,1827.4836406900654,0.4885682724091476,1.0,30
Precomputed,150,100,2,1228.8,0.4832922872856246,1.0,30
Precomputed,150,100,3,882.5050272910083,0.477210677334706,1.0,30
Precomputed,150,100,4,664.3598615916954,0.4704354268768735,1.0,30
Precomputed,150,100,5,518.1312194299207,0.46308493735795425,1.0,30
Precomputed,150,100,6,415.3596538669551,0.4552799850137881,1.0,30
Precomputed,150,100,7,340.387811634349,0.4471399432449498,1.0,30
Precomputed,150,100,8,284.02366863905326,0.43877943997757435,1.0,30
Precomputed,150,100,9,240.5826611324301,0.43030557384504414,1.0,30
Precomputed,150,100,10,206.39613007256114,0.4218157626668998,1.0,30
Precomputed,150,100,11,179.0105471709108,0.41339624838381106,1.0,30
Precomputed,150,100,12,156.73469387755102,0.4051212385110861,1.0,30
Precomputed,150,100,13,138.3721453988559,0.3970526283366625,1.0,30
Precomputed,150,100,14,123.05720237141483,0.3892402222452018,1.0,30
Precomputed,150,100,15,110.15095557388217,0.38172235714990604,1.0,30
Precomputed,150,100,16,99.17355371900827,0.37452682541040044,1.0,30
Precomputed,150,100,17,89.75894813732651,0.36767199734326095,1.0,30
Precomputed,150,100,18,81.62397704325646,0.36116805253429934,1.0,30
Precomputed,150,100,19,74.54682229610037,0.35501824250564323,1.0,30
Precomputed,150,100,20,68.35172659309363,0.34922012283428855,1.0,30
Precomputed,150,100,21,62.89797506193567,0.343766708805287,1.0,30
Precomputed,150,100,22,58.071833648393195,0.3386475237526497,1.0,30
Precomputed,150,100,23,53.78057106843367,0.333849522469939,1.0,30
Precomputed,150,100,24,49.947970863683665,0.32935788294825746,1.0,30
Precomputed,150,100,25,46.510923708156064,0.3251566680587208,1.0,30
Precomputed,150,100,26,43.416812708462885,0.3212293647407119,1.0,30
Precomputed,150,100,27,40.62148760330579,0.31755931206297294,1.0,30
Precomputed,150,100,28,38.08768101567149,0.3141300315632489,1.0,30
Precomputed,150,100,29,35.78375985742408,0.3109254739442142,1.0,30
Precomputed,150,100,30,33.68273321345555,0.30793019589112886,1.0,30
Precomputed,150,100,31,31.76145821486544,0.30512947981488214,1.0,30
Precomputed,150,100,32,30.0,0.30250940798575987,1.0,30
Precomputed,150,150,0,3000.0,0.4918711823934609,1.0,24
Precomputed,150,150,1,1827.4836406900654,0.4868639256595027,1.0,24
Precomputed,150,150,2,1228.8,0.4808391115110495,1.0,24
Precomputed,150,150,3,882.5050272910083,0.47392508284321466,1.0,24
Precomputed,150,150,4,664.3598615916954,0.4662624499465321,1.0,24
Precomputed,150,150,5,518.1312194299207,0.4579985493417766,1.0,24
Precomputed,150,150,6,415.3596538669551,0.44928204783446646,1.0,24
Precomputed,150,150,7,340.387811634349,0.44025798318297327,1.0,24
Precomputed,150,150,8,284.02366863905326,0.43106347440581155,1.0,24
Precomputed,150,150,9,240.5826611324301,0.4218242637246831,1.0,24
Precomputed,150,150,10,206.39613007256114,0.41265217651023695,1.0,24
Precomputed,150,150,11,179.0105471709108,0.40364351293693984,1.0,24
Precomputed,150,150,12,156.73469387755102,0.39487832160972985,1.0,24
Precomputed,150,150,13,138.3721453988559,0.38642045557826205,1.0,24
Precomputed,150,150,14,123.05720237141483,0.3783182771937962,1.0,24
Precomputed,150,150,15,110.15095557388217,0.3706058604689441,1.0,24
Precomputed,150,150,16,99.17355371900827,0.36330453656543166,1.0,24
Precomputed,150,150,17,89.75894813732651,0.3564246371444061,1.0,24
Precomputed,150,150,18,81.62397704325646,0.3499673082781636,1.0,24
Precomputed,150,150,19,74.54682229610037,0.3439262909857335,1.0,24
Precomputed,150,150,20,68.35172659309363,0.3382895900130823,1.0,24
Precomputed,150,150,21,62.89797506193567,0.3330409775697604,1.0,24
Precomputed,150,150,22,58.071833648393195,0.3281613013937952,1.0,24
Precomputed,150,150,23,53.78057106843367,0.32362958551300713,1.0,24
Precomputed,150,150,24,49.947970863683665,0.3194239268402833,1.0,24
Precomputed,150,150,25,46.510923708156064,0.31552220126436914,1.0,24
Precomputed,150,150,26,43.416812708462885,0.3119025995507891,1.0,24
Precomputed,150,150,27,40.62148760330579,0.30854401676321386,1.0,24
Precomputed,150,150,28,38.08768101567149,0.3054263197723624,1.0,24
Precomputed,150,150,29,35.78375985742408,0.30253051645589213,1.0,24
Precomputed,150,150,30,33.68273321345555,0.29983884805602545,1.0,24
Precomputed,150,150,31,31.76145821486544,0.29733482338801953,1.0,24
Precomputed,150,150,32,30.0,0.29500321059246637,1.0,24
Precomputed,150,300,0,3000.0,0.4867133265880323,1.0,18
Precomputed,150,300,1,1827.4836406900654,0.4787852499747194,1.0,18
Precomputed,150,300,2,1228.8,0.4694988714125272,1.0,18
Precomputed,150,300,3,882.5050272910083,0.4591742009464586,1.0,18
Precomputed,150,300,4,664.3598615916954,0.44813497497246996,1.0,18
Precomputed,150,300,5,518.1312194299207,0.4366894506307313,1.0,18
Precomputed,150,300,6,415.3596538669551,0.4251153794382035,1.0,18
Precomputed,150,300,7,340.387811634349,0.41364995802410665,1.0,18
Precomputed,150,300,8,284.02366863905326,0.4024847899381638,1.0,18
Precomputed,150,300,9,240.5826611324301,0.391765278069334,1.0,18
Precomputed,150,300,10,206.39613007256114,0.381593473768877,1.0,18
Precomputed,150,300,11,179.0105471709108,0.3720332492147821,1.0,18
Precomputed,150,300,12,156.73469387755102,0.3631166995023406,1.0,18
Precomputed,150,300,13,138.3721453988559,0.35485085834687746,1.0,18
Precomputed,150,300,14,123.05720237141483,0.34722405708631937,1.0,18
Precomputed,150,300,15,110.15095557388217,0.3402115110122757,1.0,18
Precomputed,150,300,16,99.17355371900827,0.3337799383182973,1.0,18
Precomputed,150,300,17,89.75894813732651,0.3278911837514438,1.0,18
Precomputed,150,300,18,81.62397704325646,0.32250492712873496,1.0,18
Precomputed,150,300,19,74.54682229610037,0.31758061345494837,1.0,18
Precomputed,150,300,20,68.35172659309363,0.31307875927022255,1.0,18
Precomputed,150,300,21,62.89797506193567,0.3089617828065182,1.0,18
Precomputed,150,300,22,58.071833648393195,0.3051944853089943,1.0,18
Precomputed,150,300,23,53.78057106843367,0.3017442860408129,1.0,18
Precomputed,150,300,24,49.947970863683665,0.2985812893485058,1.0,18
Precomputed,150,300,25,46.510923708156064,0.2956782413967962,1.0,18
Precomputed,150,300,26,43.416812708462885,0.2930104176563985,1.0,18
Precomputed,150,300,27,40.62148760330579,0.29055546976852853,1.0,18
Precomputed,150,300,28,38.08768101567149,0.28829325136025025,1.0,18
Precomputed,150,300,29,35.78375985742408,0.28620563597141185,1.0,18
Precomputed,150,300,30,33.68273321345555,0.284276335772324,1.0,18
Precomputed,150,300,31,31.76145821486544,0.2824907266384791,1.0,18
Precomputed,150,300,32,30.0,0.2808356829889483,1.0,18
Precomputed,300,0.2,0,3000.0,0.4841459136436029,1.0,9006
Precomputed,300,0.2,1,1827.4836406900654,0.474764198279597,1.0,9006
Precomputed,300,0.2,2,1228.8,0.4638548657156855,1.0,9006
Precomputed,300,0.2,3,882.5050272910083,0.4518334411429979,1.0,9006
Precomputed,300,0.2,4,664.3598615916954,0.43911491067368547,1.0,9006
Precomputed,300,0.2,5,518.1312194299207,0.4260877039447808,1.0,9006
Precomputed,300,0.2,6,415.3596538669551,0.41309386741127463,1.0,9006
Precomputed,300,0.2,7,340.387811634349,0.4004164787344813,1.0,9006
Precomputed,300,0.2,8,284.02366863905326,0.3882742369934614,1.0,9006
Precomputed,300,0.2,9,240.5826611324301,0.3768222780454539,1.0,9006
Precomputed,300,0.2,10,206.39613007256114,0.36615771241760753,1.0,9006
Precomputed,300,0.2,11,179.0105471709108,0.35632818019589635,1.0,9006
Precomputed,300,0.2,12,156.73469387755102,0.34734180885836463,1.0,9006
Precomputed,300,0.2,13,138.3721453988559,0.3391772507108898,1.0,9006
Precomputed,300,0.2,14,123.05720237141483,0.33179286189918705,1.0,9006
Precomputed,300,0.2,15,110.15095557388217,0.32513447503714493,1.0,9006
Precomputed,300,0.2,16,99.17355371900827,0.319141550628574,1.0,9006
